gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_value,tenure_ratio,service_density,tenure_MonthlyCharges,Churn
1,1,0,0,29,0,0,0,0,0,0,0,0,1,40.85284243776642,1172.9863370616372,0,0,0,0,0,0,0,38.30647640218229,0.02533313279163286,0,1209.5969660126116,1
0,1,1,0,4,1,1,0,0,0,0,0,0,1,74.4,306.6,1,0,0,0,0,0,1,61.32000000000001,0.013003901170351105,0,297.6,1
1,0,0,0,32,1,1,0,0,0,0,0,0,1,81.6917935426889,2664.00493376403,1,0,0,0,0,0,0,79.26293672651528,0.012247146462164581,0,2664.066252078574,1
0,0,0,0,3,1,0,0,0,0,0,0,0,0,20.7,57.5,0,1,0,0,0,0,1,14.375,0.05128205128205128,0,62.099999999999994,0
0,0,0,0,47,1,1,0,0,0,0,0,1,1,93.62650023044421,4519.047580834113,1,0,0,0,0,0,0,93.63092827591142,0.010491955394117071,0,4427.5826117465285,1
0,0,1,1,55,1,0,0,0,0,0,0,0,0,20.5,1177.95,0,1,0,1,0,0,1,21.03482142857143,0.046651681581067896,0,1127.5,0
0,0,0,0,2,1,0,0,1,0,0,0,0,0,49.25,97.0,0,0,0,0,0,0,1,32.333333333333336,0.02040816326530612,1,98.5,0
0,1,0,0,43,1,0,0,0,0,0,1,1,1,106.97482461533251,4613.741981366904,1,0,0,0,0,0,0,103.7418913690677,0.009423673624976288,2,4649.718597138214,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,1,0,0,0,0,1,9.825,0.04842615012106538,0,19.65,0
0,0,1,0,17,0,0,0,0,1,1,1,1,0,54.6,934.8,0,0,1,0,0,1,0,51.93333333333333,0.01816627484505236,1,928.2,0
1,0,0,0,64,1,1,0,0,1,0,1,1,1,100.05,6254.2,1,0,1,0,1,0,0,96.21846153846154,0.010231487402481136,0,6403.2,1
1,0,0,0,35,1,1,0,1,0,0,0,0,0,84.28476778358323,2918.1675499505204,0,0,0,0,1,0,0,80.15336165611973,0.012179252348210073,2,2983.2052970450854,1
1,0,0,0,41,1,0,0,0,0,0,0,0,0,20.65,835.15,0,1,0,1,0,0,1,19.88452380952381,0.04903426418704778,0,846.65,0
0,0,0,0,49,1,0,0,1,0,0,1,1,1,102.97807750398562,4871.74602100967,1,0,1,0,0,0,0,97.66829068176196,0.01008123752652306,1,5031.132096405274,1
0,0,1,1,33,1,0,0,0,0,0,0,0,0,20.1,620.55,0,1,1,0,1,0,0,18.251470588235293,0.05309307376719492,0,663.3000000000001,0
0,0,0,1,66,1,0,0,1,1,1,1,1,1,79.5,5196.1,0,0,0,1,1,0,0,77.55373134328359,0.012699390044447863,2,5247.0,0
1,1,0,0,4,1,0,0,0,0,0,0,0,0,20.05,91.45,0,1,0,0,0,0,1,18.29,0.04326663061114116,0,80.2,0
0,0,0,0,3,1,0,0,0,0,0,1,1,1,92.0,266.8,1,0,0,0,0,1,0,66.7,0.011202389843166542,0,276.0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,1,69.8,69.8,1,0,0,0,0,1,0,34.9,0.014124293785310734,0,69.8,1
1,0,1,1,1,0,0,1,0,0,0,0,0,0,30.5,30.5,0,0,0,0,0,0,0,15.25,0.031746031746031744,1,30.5,1
0,0,1,0,70,1,1,1,1,1,1,1,1,0,115.65,7968.85,1,0,1,0,1,0,0,112.23732394366198,0.008783101313073647,3,8095.5,1
1,0,1,1,72,1,1,1,1,0,0,1,1,1,104.15,7303.05,1,0,1,0,0,1,0,100.04178082191781,0.009857544786796367,2,7498.8,0
1,0,0,0,36,1,1,0,0,0,0,1,1,1,96.56797816496167,3580.544088162749,1,0,0,0,0,1,0,94.24262587112702,0.010328834680997635,0,3572.3296016974473,1
0,0,1,0,66,1,1,0,0,1,0,1,1,0,105.76062447826013,6990.179663355653,1,0,0,0,0,0,0,104.10170569310883,0.009461626454203016,1,6995.6494164949745,1
0,0,1,0,67,1,1,0,1,1,0,1,1,0,104.1,7040.85,1,0,1,0,0,1,0,103.54191176470589,0.00951454518343901,1,6974.7,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.658953997047885,19.658953997047885,0,1,0,0,0,0,1,9.829476998523942,0.0484073314353601,0,19.658953997047885,1
1,0,1,1,43,0,0,1,1,0,1,1,0,1,51.25,2151.6,0,0,1,0,0,0,0,48.9,0.01997584316640342,3,2203.75,0
0,0,0,0,25,1,1,0,0,0,0,1,0,0,104.49781200304425,2658.4051404160664,1,0,0,0,0,0,0,100.79024086491148,0.009567203065327504,0,2651.317528262659,1
1,0,0,0,31,1,0,0,1,1,1,1,1,0,79.2,2497.2,0,0,0,1,0,0,1,78.0375,0.012408934432791612,2,2455.2000000000003,0
1,0,0,0,6,1,0,0,0,0,0,0,0,0,80.7393316785941,601.6408405709949,1,0,0,0,0,0,0,76.36942405278803,0.011422880861745135,0,555.094770568972,1
0,0,1,0,67,1,0,0,1,0,0,0,1,1,90.50940750049907,6062.62283408934,1,0,0,0,0,0,0,89.03790727881984,0.011064407030285769,1,6072.247390488721,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,75.97671592705093,154.7407104015409,1,0,0,0,0,0,0,51.58023680051363,0.012847531121159444,0,151.95343185410186,1
0,0,1,1,67,1,1,0,1,0,0,0,1,1,89.55,6373.1,1,0,0,0,0,0,0,93.72205882352942,0.010511287868091182,1,5999.849999999999,0
0,0,1,0,6,1,0,0,0,0,0,0,0,1,69.25878658768065,507.10856155915053,1,0,0,0,0,1,0,63.546405083280106,0.013743982636440045,0,483.37796462148094,1
0,0,0,0,12,1,0,0,0,0,0,0,0,1,83.97564138697265,980.0330958674097,1,0,0,0,0,0,0,73.23319122002613,0.012708123089567001,0,1039.9162659823776,1
1,1,0,0,25,1,1,1,1,0,0,1,1,1,102.8,2660.2,1,0,0,0,0,0,1,102.3153846153846,0.00939425822937021,2,2570.0,1
0,0,1,0,55,0,0,0,0,1,1,1,1,1,54.55,2978.3,0,0,0,0,0,0,0,53.183928571428574,0.01846071224784345,1,3000.25,1
1,0,0,0,14,1,0,0,0,1,0,0,0,1,66.86998353506546,939.2022738794004,0,0,0,0,0,0,0,61.09315468917373,0.015543244916806113,0,959.2754053740828,1
1,0,0,0,11,1,1,0,0,1,0,1,1,1,98.68182381484945,1118.0241496606563,1,0,0,0,0,0,0,93.16867913838803,0.00983129866000106,0,1085.5000619633438,1
0,0,0,0,3,1,0,0,0,0,0,0,0,0,55.13102391200763,157.44215208068672,0,0,0,0,0,0,1,39.36053802017168,0.018937977406458504,0,165.39307173602288,1
1,0,1,1,45,1,1,0,0,0,0,0,0,1,25.9,1216.6,0,1,1,0,1,0,0,26.44782608695652,0.03695795006570302,0,1165.5,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.85,69.85,1,0,0,0,0,1,0,34.925,0.014114326040931546,0,69.85,1
0,0,0,0,7,1,0,0,0,0,0,1,0,1,89.9935863396467,603.458499552033,1,0,0,0,0,1,0,75.43231244400413,0.01158232096420635,1,629.9551043775269,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.91395221785646,19.91395221785646,0,1,0,0,0,0,1,9.95697610892823,0.04781604345728833,0,19.91395221785646,1
0,0,1,0,39,1,0,1,0,0,0,1,1,0,104.59082448313114,4132.99018549334,1,0,0,0,0,0,0,103.22930664533921,0.009443405372318341,1,4082.9437430502176,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.159854372273067,20.159854372273067,0,1,0,0,0,0,1,10.079927186136533,0.0472593461522078,0,20.159854372273067,1
1,0,1,0,71,0,0,0,1,1,1,1,1,1,61.4,4310.35,0,0,0,1,1,0,0,59.865972222222226,0.016468159625175408,2,4359.4,0
0,0,0,0,1,1,0,0,0,0,0,1,1,1,90.65680740152204,90.65680740152204,1,0,0,0,0,1,0,45.32840370076102,0.010910291141878256,0,90.65680740152204,1
0,0,0,0,43,1,1,0,1,0,0,1,1,1,101.4,4528.0,1,0,0,0,0,1,0,102.9090909090909,0.009494369618017221,1,4360.2,1
0,0,1,1,68,1,1,0,1,1,1,0,1,1,75.8,5293.95,0,0,1,0,0,0,0,76.72391304347826,0.012842425329795371,2,5154.4,1
1,0,0,0,57,0,0,0,1,0,0,1,1,0,53.91026857035221,3030.6947760279154,0,0,0,0,0,0,0,52.66570122754452,0.019033006695493192,1,3048.3584716318373,1
0,0,1,0,62,1,1,0,1,1,0,1,0,1,100.94274903546054,6220.542142248789,1,0,0,0,0,1,0,97.44466385860443,0.010101182659386462,1,6342.81132495687,1
1,1,0,0,1,0,0,0,0,0,0,0,0,1,25.2,25.2,0,0,0,0,0,1,0,12.6,0.03816793893129771,0,25.2,1
1,0,0,0,14,1,0,1,0,0,1,0,1,0,103.49207233606059,1368.7289812059776,1,0,0,0,0,0,1,89.73441554562928,0.010405499252483859,2,1473.4173478382538,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.80527933730431,19.80527933730431,0,1,0,0,0,0,0,9.902639668652155,0.048065608103506775,0,19.80527933730431,1
1,0,1,0,1,1,0,0,0,0,0,0,0,1,20.65,20.65,0,1,0,0,0,0,1,10.325,0.046189376443418015,0,20.65,0
0,0,0,0,34,0,0,0,0,0,0,0,0,1,25.05,852.7,0,0,0,0,0,0,0,24.362857142857145,0.03982663699191753,0,851.7,0
0,0,1,0,56,1,1,1,0,0,0,1,1,1,100.55,5514.95,1,0,1,0,0,1,0,96.75350877192982,0.010152376290575513,1,5630.8,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.25,20.25,0,1,0,0,0,0,1,10.125,0.047058823529411764,0,20.25,0
0,0,0,0,2,1,0,0,0,0,0,1,1,1,91.06120910753697,168.0781983222958,1,0,0,0,0,1,0,56.02606610743194,0.011828875397415957,0,182.12241821507394,1
1,1,0,0,40,1,1,0,0,1,1,1,1,1,103.75,4188.4,1,0,1,0,1,0,0,102.1560975609756,0.009547906621473243,1,4150.0,0
1,0,1,0,41,1,0,0,0,0,0,0,0,1,86.11447959088788,3468.9531673454203,1,0,0,0,0,1,0,83.27434912813396,0.011832281301603784,1,3503.6015135441717,1
0,0,1,0,39,1,0,0,0,0,0,1,1,1,101.50717304846002,4114.425298177649,1,0,0,0,0,0,0,100.5054644963388,0.009704812603016012,1,4053.907210710823,1
0,0,0,0,11,0,0,0,0,0,1,1,0,0,54.865837339159334,607.5984526249856,0,0,0,0,0,0,0,51.37910667240625,0.018472196240124257,2,593.9951658497852,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,79.69669326879865,79.69669326879865,1,0,0,0,0,0,1,39.84834663439933,0.01239217987857253,0,79.69669326879865,1
0,0,0,0,3,1,0,0,1,0,0,0,0,1,49.9,130.1,0,0,0,0,0,0,1,32.525,0.022883295194508012,1,149.7,1
0,0,1,0,37,1,0,0,0,0,0,0,0,1,80.47105731405615,3014.927427964555,1,0,0,0,0,1,0,78.22542903324253,0.012454496401442057,1,3020.966448853651,1
0,0,0,1,33,1,1,1,0,1,0,0,1,1,95.3,3275.15,1,0,0,0,0,0,0,96.32794117647059,0.010072798864520855,1,3144.9,0
0,0,1,0,13,1,0,0,0,0,0,0,0,1,65.75175248116707,936.2613746314184,0,0,0,0,0,1,0,62.69770013967299,0.014867631660668417,1,916.0207184482816,1
1,0,1,1,25,1,0,0,0,0,0,0,0,0,20.05,520.1,0,1,1,0,0,0,1,20.003846153846155,0.047975436576472845,0,501.25,0
1,1,1,0,37,1,1,0,0,0,0,0,0,1,75.25014764565115,2869.5208058079957,1,0,0,0,0,0,0,73.95221972572604,0.01317052496016025,0,2844.6918718945417,1
0,0,1,1,49,1,1,0,0,0,0,1,1,0,100.3205812387746,4927.992013706183,1,0,0,0,0,0,0,98.55984027412364,0.009941497148638343,0,4915.7084806999555,1
1,0,1,1,72,1,1,0,1,0,1,1,1,1,78.95,5730.15,0,0,0,1,0,1,0,78.49520547945205,0.012562923671514443,2,5684.400000000001,0
0,0,1,1,56,0,0,1,1,0,1,1,0,1,52.0,2884.9,0,0,1,0,0,0,1,50.612280701754386,0.019404691777261857,3,2912.0,0
0,0,0,1,8,0,0,0,0,0,0,0,0,0,24.693975438408167,216.11797241736846,0,0,0,0,0,0,0,23.09534293984983,0.03886391258659536,0,206.55241111170747,1
1,0,1,1,53,1,0,0,0,0,0,0,0,1,19.85,1039.45,0,1,1,0,0,0,0,19.249074074074073,0.05093949733288481,0,1052.0500000000002,0
1,0,1,0,62,1,0,1,1,1,0,1,0,1,72.0,4284.2,0,0,0,1,1,0,0,68.0031746031746,0.014468402875011669,2,4464.0,0
0,0,0,1,32,1,0,0,0,0,0,0,0,0,20.5,696.8,0,1,0,1,0,0,1,21.115151515151513,0.045858412152479225,0,656.0,0
1,0,1,1,37,1,1,0,1,0,0,1,0,1,88.8,3340.55,1,0,0,0,0,1,0,87.90921052631579,0.01107270578025168,1,3285.6,0
0,0,0,0,47,1,1,1,1,0,1,1,0,0,100.75,4669.2,1,0,0,0,0,0,1,97.27499999999999,0.01006380883045694,3,4735.25,0
1,1,1,0,42,1,0,1,0,0,0,0,0,1,74.15,3229.4,1,0,0,0,1,0,0,75.10232558139535,0.013001485884101039,1,3114.3,1
0,0,0,0,19,1,0,1,0,0,0,1,0,0,85.5710702829325,1625.3208682375478,0,0,0,0,0,0,0,81.98419564824192,0.011698691795835055,2,1611.6787276716827,1
0,0,0,0,4,0,0,0,1,0,0,0,0,1,58.15477869077797,280.22324257996854,0,0,0,0,0,0,1,53.60874263104165,0.01503696092664055,2,244.80063463229524,1
1,0,0,0,33,1,1,1,0,0,0,0,1,1,90.65,2989.6,1,0,0,0,0,1,0,87.92941176470588,0.011034575001671905,1,2991.4500000000003,0
0,0,1,1,70,1,1,0,1,1,1,1,1,1,85.95,5931.75,0,0,0,1,1,0,0,83.54577464788733,0.011798912814462097,2,6016.5,0
0,0,0,0,2,1,0,0,1,0,0,0,0,0,74.95,151.75,1,0,0,0,0,1,0,50.583333333333336,0.01309328968903437,1,149.9,0
0,0,0,0,5,1,1,0,1,1,0,0,1,0,96.55,500.1,1,0,0,0,0,1,0,83.35000000000001,0.009978048293753742,1,482.75,0
1,1,0,0,1,1,0,0,0,0,0,0,0,1,70.6,70.6,1,0,0,0,0,0,1,35.3,0.013966480446927375,0,70.6,0
0,0,0,0,6,1,0,0,0,1,0,1,0,0,60.9,414.1,0,0,0,0,0,0,1,59.15714285714286,0.01445434834979523,0,365.4,0
1,1,1,0,70,1,1,1,1,1,1,1,1,1,113.0,7987.6,1,0,0,1,1,0,0,112.50140845070423,0.008762486543324236,3,7910.0,0
1,1,1,0,66,1,1,0,1,0,0,1,1,1,100.8,6690.75,1,0,0,0,0,1,0,99.86194029850746,0.009862890873089999,1,6652.8,0
0,0,0,0,3,1,1,0,0,0,0,0,0,0,75.40887121213258,239.97439204530963,1,0,0,0,0,1,0,59.99359801132741,0.012453099569104533,0,226.22661363639773,1
0,0,1,1,4,1,0,0,0,0,0,0,0,0,19.5,96.85,0,1,0,1,1,0,0,19.369999999999997,0.040878896269800714,0,78.0,0
1,0,0,0,4,1,0,0,0,0,0,0,0,1,70.9,273.0,1,0,0,0,0,0,0,54.6,0.014598540145985401,0,283.6,1
1,0,0,0,6,0,0,0,0,0,0,1,1,0,45.0,298.7,0,0,0,0,1,0,0,42.67142857142857,0.02002002002002002,0,270.0,0
0,0,0,0,67,0,0,1,0,0,1,1,0,0,43.9,3097.2,0,0,0,1,0,1,0,45.54705882352941,0.021625459944483894,2,2941.2999999999997,0
0,0,1,0,65,1,1,1,1,1,0,0,0,0,67.05,4309.55,0,0,1,0,1,0,0,65.29621212121212,0.015079282226166033,2,4358.25,0
1,0,0,0,11,1,0,0,0,0,0,0,0,0,45.71113503297192,486.52178866815683,0,0,0,0,0,0,0,38.35701042883087,0.024044758995630015,0,534.4403439329662,1
0,0,0,0,6,1,0,1,1,0,0,0,0,1,55.7,335.65,0,0,0,0,0,0,0,47.949999999999996,0.01782266448834101,2,334.20000000000005,0
1,0,1,0,22,1,1,1,0,0,1,1,1,1,79.2,1742.75,0,0,0,0,0,1,0,75.77173913043478,0.012616487455197133,2,1742.4,1
1,0,1,1,23,1,1,0,0,0,0,1,0,1,83.75,1849.95,1,0,0,0,0,1,0,77.08125,0.012426051487074204,0,1926.25,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,19.85,63.96933713209808,0,1,0,0,0,0,1,15.99233428302452,0.04617701447595622,0,59.550000000000004,1
1,0,1,0,1,1,0,0,0,0,0,0,0,1,45.0,45.0,0,0,0,0,0,1,0,22.5,0.021739130434782608,0,45.0,0
0,0,0,0,7,1,0,0,0,0,0,0,0,1,19.4,168.65,0,1,0,0,0,0,1,21.08125,0.0412614205717654,0,135.79999999999998,0
0,1,0,0,38,1,0,0,1,1,1,1,0,1,70.15,2497.35,0,0,1,0,1,0,0,64.03461538461538,0.015210038625492826,2,2665.7000000000003,1
1,0,1,1,42,1,1,1,1,0,0,1,0,1,94.45,3923.8,1,0,1,0,1,0,0,91.25116279069768,0.010701182225845903,2,3966.9,0
1,1,1,0,60,0,0,0,1,0,0,1,1,1,49.45,2907.55,0,0,0,1,1,0,0,47.66475409836066,0.020628835674133157,1,2967.0,0
1,0,0,0,19,1,1,0,0,0,0,0,0,0,24.7,465.85,0,1,0,0,0,0,0,23.2925,0.04069829709756881,0,469.3,0
0,1,1,0,66,1,1,0,0,0,1,1,1,1,100.05,6871.9,1,0,0,0,1,0,0,102.56567164179104,0.009602933259613847,1,6603.3,1
0,0,0,0,2,1,0,0,0,0,0,0,1,1,89.02719465103607,167.9284560848203,1,0,0,0,0,1,0,55.97615202827344,0.011839402501947559,0,178.05438930207214,1
1,0,0,1,13,0,0,0,1,0,0,0,0,0,30.15,382.2,0,0,0,0,0,1,0,27.3,0.03392484342379958,1,391.95,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,20.55,20.55,0,1,0,0,0,0,1,10.275,0.04640371229698376,0,20.55,1
0,0,1,0,31,1,1,0,0,1,0,0,0,0,92.68895705418468,2993.2389849170927,1,0,0,0,0,0,0,92.4083545102668,0.010491094437566384,0,2910.1432905766283,1
1,1,1,0,72,1,1,1,1,1,1,1,1,0,89.1,6352.4,0,0,0,1,1,0,0,87.01917808219177,0.011332514873925772,3,6415.2,0
1,0,0,0,1,1,1,0,1,0,0,0,0,1,79.15,79.15,1,0,0,0,0,0,1,39.575,0.012476606363069244,1,79.15,0
1,0,1,0,1,1,0,0,0,0,0,1,0,0,55.2,55.2,0,0,0,0,0,0,1,27.6,0.01779359430604982,0,55.2,1
1,0,0,0,52,1,0,1,0,1,1,0,0,0,57.95,3042.25,0,0,1,0,1,0,0,57.40094339622642,0.017086995810400067,2,3013.4,0
1,0,0,0,25,1,0,1,0,0,0,0,0,0,79.7213782393686,2015.1645556122403,0,0,0,0,0,0,0,77.37962807220393,0.012426284829780058,2,1996.4834573052553,1
0,0,1,0,58,1,1,0,0,1,0,1,1,1,101.35362586507236,5907.1309700053935,1,0,0,0,0,0,0,99.63746419655847,0.009865456089934613,0,5907.073464183927,1
1,0,0,0,38,1,0,0,0,0,0,0,0,0,20.05,741.5,0,1,0,1,0,0,1,19.012820512820515,0.05117845117845118,0,761.9,0
0,0,0,0,22,1,1,0,0,0,0,0,0,1,81.13367107330113,1753.7130019997664,1,0,0,0,0,0,0,75.9341698684998,0.012699233919739851,0,1794.2527300594347,1
0,0,0,0,67,1,1,0,1,1,0,1,1,0,108.4277942693951,7412.470130613609,1,0,0,0,0,0,0,107.65261776139809,0.00917106062850403,1,7360.735279815714,1
0,0,0,0,60,1,1,1,1,0,0,1,1,1,107.37540609905597,6531.333656922025,1,0,0,0,0,0,0,106.76725533673928,0.009215977869729683,2,6460.488480595869,1
1,0,1,1,36,0,0,1,0,1,1,0,0,0,40.65,1547.35,0,0,0,1,1,0,0,41.82027027027027,0.02325055704459586,2,1463.3999999999999,0
0,0,0,0,1,1,1,0,0,0,0,0,0,1,74.81048606559642,74.81048606559642,1,0,0,0,0,1,0,37.40524303279821,0.013190822707076038,0,74.81048606559642,1
0,1,0,0,32,0,0,0,1,0,0,0,0,1,71.07377316088325,2116.9124529880396,0,0,0,0,0,1,0,65.94123377905096,0.015240472194993318,1,2212.4388519167637,1
0,1,0,0,25,1,1,0,1,0,0,0,1,1,96.41898824942085,2495.494724647626,1,0,0,0,0,1,0,93.85687792612903,0.010264337702587301,1,2467.1620235011583,1
1,0,1,1,1,1,0,0,0,0,0,0,0,1,45.7,45.7,0,0,0,0,0,1,0,22.85,0.021413276231263382,0,45.7,1
1,1,0,0,2,1,1,0,0,1,0,0,1,1,88.55,179.25,1,0,0,0,0,1,0,59.75,0.011095700416088766,0,177.1,1
0,0,1,1,70,1,0,1,1,1,0,1,1,1,80.15,5600.15,0,0,0,1,1,0,0,78.87535211267605,0.012497433562750508,2,5610.5,0
0,0,1,1,48,1,0,0,1,1,0,0,0,1,55.8,2651.2,0,0,1,0,1,0,0,54.10612244897959,0.018098182640826486,1,2678.3999999999996,0
1,0,0,0,31,1,1,0,0,0,0,0,0,1,76.05,2227.8,1,0,0,0,0,1,0,69.61875,0.013908829863603731,0,2357.5499999999997,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.105050763859204,20.105050763859204,0,1,0,0,0,0,1,10.052525381929602,0.047382047071002194,0,20.105050763859204,1
0,0,0,0,13,1,0,0,0,0,0,0,0,0,20.0,268.45,0,1,0,1,1,0,0,19.175,0.04824642790870291,0,260.0,0
0,0,0,0,1,1,0,0,0,0,0,1,0,1,79.05,79.05,1,0,0,0,0,1,0,39.525,0.01249219237976265,0,79.05,1
0,0,1,0,46,1,0,1,1,1,1,0,0,0,65.65,3047.15,0,0,0,1,0,0,1,64.83297872340425,0.015091120843790495,3,3019.9,0
1,0,1,0,68,1,1,1,1,1,0,1,1,1,110.8,7553.6,1,0,0,1,0,0,0,109.47246376811594,0.009001138379265613,2,7534.4,0
1,0,0,1,10,1,1,1,0,1,1,0,1,0,73.55,693.3,0,0,1,0,1,0,0,63.027272727272724,0.014402995823131213,2,735.5,0
0,0,1,0,14,1,0,0,1,1,1,1,1,0,81.95,1181.75,0,0,0,1,0,0,1,78.78333333333333,0.011836820968082858,2,1147.3,0
1,0,1,1,8,1,0,0,0,0,0,0,0,0,19.8,160.05,0,1,1,0,0,1,0,17.783333333333335,0.0496740142812791,0,158.4,0
0,0,0,0,35,1,1,0,0,0,0,0,0,1,85.55493874259393,3040.182964393175,1,0,0,0,0,1,0,83.24387801009257,0.011681377053494486,0,3039.04429220559,1
1,0,0,0,56,1,0,1,0,1,1,0,0,1,60.25,3282.75,0,0,1,0,1,0,0,57.5921052631579,0.017053673391701562,2,3374.0,0
1,0,1,0,33,1,0,1,0,1,1,1,1,1,103.75,3361.05,1,0,1,0,0,1,0,98.85441176470589,0.009815439984533245,2,3423.75,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,70.7,140.7,1,0,0,0,1,0,0,46.9,0.014114326040931546,0,141.4,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.495876738558415,19.495876738558415,0,1,0,0,0,0,0,9.747938369279208,0.048790395918398614,0,19.495876738558415,1
0,0,0,0,2,1,0,0,0,0,0,0,0,1,45.0,96.45,0,0,0,0,0,0,1,32.15,0.02052334530528476,0,90.0,1
0,1,1,0,52,1,0,1,0,1,1,1,1,1,104.45,5481.25,1,0,1,0,0,0,0,103.41981132075472,0.009485156641889736,2,5431.400000000001,0
0,0,0,0,41,0,0,0,0,1,0,1,1,1,51.35,2075.1,0,0,1,0,0,1,0,49.40714285714286,0.019748567024709795,0,2105.35,0
1,0,0,0,15,1,0,0,1,0,0,0,0,0,48.85,736.8,0,0,0,0,0,1,0,46.05,0.020330712930333426,1,732.75,0
1,0,1,1,45,1,1,1,1,1,1,1,0,0,81.3,3541.1,0,0,0,0,0,0,1,76.9804347826087,0.012704327941051918,3,3658.5,0
1,0,0,1,55,0,0,0,0,0,0,0,0,0,21.87789245653661,1170.6815898693924,0,0,0,0,0,0,0,21.206021806521598,0.04758062903937438,0,1181.2000020245703,1
0,0,0,0,3,0,0,0,0,0,0,0,0,1,26.915664895821017,83.1767953388116,0,0,0,0,0,1,0,18.537272426723288,0.0416539069505808,0,93.49107105584677,1
1,1,1,0,1,1,1,0,0,1,0,1,1,1,100.8,100.8,1,0,0,0,0,1,0,50.4,0.009823182711198428,0,100.8,1
1,0,0,0,13,1,1,0,0,0,0,0,0,1,75.0,999.45,1,0,0,0,0,0,1,71.38928571428572,0.012994152631315908,0,975.0,1
0,0,0,0,46,1,1,1,1,0,0,0,1,1,93.7,4154.8,1,0,0,0,0,1,0,88.4,0.011068867606718321,2,4310.2,1
0,0,0,0,40,1,0,1,1,0,1,0,0,1,61.9,2647.1,0,0,0,0,0,0,1,64.56341463414634,0.015105169744345002,3,2476.0,0
0,0,0,0,3,1,0,1,0,1,0,1,1,1,77.4,206.15,0,0,0,0,0,1,0,51.5375,0.01448225923244026,1,232.20000000000002,0
0,0,0,0,4,1,0,0,0,0,1,1,0,1,61.3,249.4,0,0,0,0,0,1,0,49.88,0.01597444089456869,1,245.2,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.05,45.05,0,0,0,0,0,0,1,22.525,0.02171552660152009,0,45.05,1
0,0,0,0,29,0,0,0,0,0,0,0,0,1,24.85,788.05,0,0,1,0,0,0,1,26.26833333333333,0.036753057474177814,0,720.6500000000001,0
0,0,0,1,33,0,0,1,0,0,1,0,0,0,34.05,1113.95,0,0,1,0,1,0,0,32.76323529411765,0.029597739808960043,2,1123.6499999999999,0
0,0,0,0,26,1,0,0,0,0,1,0,0,0,49.15,1237.3,0,0,0,0,0,0,0,45.82592592592592,0.020996527497375433,1,1277.8999999999999,0
0,0,0,0,21,1,0,0,0,0,0,1,1,1,101.17159639409422,2102.888921626125,1,0,0,0,0,1,0,94.48695406376723,0.010109942784150889,1,2150.4177257007473,1
1,0,1,0,59,1,1,1,1,1,0,1,0,1,107.46537816854187,6160.337778164858,1,0,0,0,0,0,0,102.5772710537855,0.009593112712294342,2,6345.100768131111,1
0,0,1,0,63,1,1,0,1,0,0,1,0,1,94.23730660309256,5963.48035848411,1,0,0,0,0,0,0,92.27703030468987,0.010680551414909869,1,5995.725504709714,1
1,0,0,0,41,1,1,0,0,1,0,1,1,0,98.05,3990.6,1,0,0,0,0,0,0,95.0142857142857,0.010271570297625012,0,4020.0499999999997,0
0,0,0,0,61,1,1,0,0,1,0,1,1,1,106.56985897678345,6427.923560317226,1,0,0,0,0,1,0,103.65890304205033,0.00949003058155908,1,6501.858636586849,1
0,1,1,0,44,1,1,0,0,1,0,1,0,1,106.6671359069542,4703.087290918379,1,0,0,0,0,0,0,102.88696889536823,0.009546806046397086,1,4767.440898006203,1
0,0,0,0,15,1,0,0,0,0,0,0,0,0,19.7206602214013,323.76448029602835,0,1,0,0,0,0,0,19.496607945546238,0.048118467419819136,0,307.3697760889077,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,1,0,0,0,0,1,9.825,0.04842615012106538,0,19.65,1
0,0,0,0,39,1,0,1,0,1,0,1,1,1,100.45,3801.7,1,0,0,1,0,1,0,95.04249999999999,0.010255870828621769,1,3917.55,0
0,0,0,0,8,0,0,0,0,0,0,0,0,0,40.7964189499603,334.3505412876489,0,0,0,0,0,1,0,35.44657489236092,0.02599842827706491,0,344.34370317180304,1
